"Source","Target","Type","Weight"
"V85","V96","Directed",0
"V85","V97","Directed",0
"V85","V98","Directed",0
"V85","V99","Directed",0
"V85","V100","Directed",0
"V85","V101","Directed",0
"V85","V102","Directed",0
"V85","V103","Directed",0
"V85","V104","Directed",0
"V85","V105","Directed",0
"V85","V106","Directed",0
"V86","V87","Directed",0
"V86","V88","Directed",0
"V86","V89","Directed",0
"V86","V90","Directed",0
"V86","V91","Directed",0
"V86","V92","Directed",0
"V86","V93","Directed",0
"V86","V94","Directed",0
"V86","V95","Directed",0
"V86","V96","Directed",0
"V86","V97","Directed",0
"V86","V98","Directed",0
"V86","V99","Directed",0
"V86","V100","Directed",0
"V86","V101","Directed",0
"V86","V102","Directed",0
"V86","V103","Directed",0
"V86","V104","Directed",0
"V86","V105","Directed",0
"V86","V106","Directed",0
"V87","V88","Directed",0
"V87","V89","Directed",0
"V87","V90","Directed",0
"V87","V91","Directed",0
"V87","V92","Directed",0
"V87","V93","Directed",0
"V87","V94","Directed",0
"V87","V95","Directed",0
"V87","V96","Directed",0
"V87","V97","Directed",0
"V87","V98","Directed",0
"V87","V99","Directed",0
"V87","V100","Directed",0
"V87","V101","Directed",0
"V87","V102","Directed",0
"V87","V103","Directed",0
"V87","V104","Directed",0
"V87","V105","Directed",0
"V87","V106","Directed",0
"V88","V89","Directed",0
"V88","V90","Directed",0
"V88","V91","Directed",0
"V88","V92","Directed",0.130132928
"V88","V93","Directed",0
"V88","V94","Directed",0
"V88","V95","Directed",0
"V88","V96","Directed",0
"V88","V97","Directed",0
"V88","V98","Directed",0
"V88","V99","Directed",0
"V88","V100","Directed",0
"V88","V101","Directed",0
"V88","V102","Directed",0
"V88","V103","Directed",0
"V88","V104","Directed",0
"V88","V105","Directed",0
"V88","V106","Directed",0
"V89","V90","Directed",0
"V89","V91","Directed",0
"V89","V92","Directed",0
"V89","V93","Directed",0
"V89","V94","Directed",0
"V89","V95","Directed",0
"V89","V96","Directed",0
"V89","V97","Directed",0
"V89","V98","Directed",0
"V89","V99","Directed",0
"V89","V100","Directed",0
"V89","V101","Directed",0
"V89","V102","Directed",0
"V89","V103","Directed",0
"V89","V104","Directed",0
"V89","V105","Directed",0
"V89","V106","Directed",0
"V90","V91","Directed",0
"V90","V92","Directed",0
"V90","V93","Directed",0
"V90","V94","Directed",0
"V90","V95","Directed",0
"V90","V96","Directed",0
"V90","V97","Directed",0
"V90","V98","Directed",0
"V90","V99","Directed",0
"V90","V100","Directed",0
"V90","V101","Directed",0
"V90","V102","Directed",0
"V90","V103","Directed",0
"V90","V104","Directed",0
"V90","V105","Directed",0
"V90","V106","Directed",0
"V91","V92","Directed",0
"V91","V93","Directed",0
"V91","V94","Directed",0
"V91","V95","Directed",0
"V91","V96","Directed",0
"V91","V97","Directed",0
"V91","V98","Directed",0
"V91","V99","Directed",0
"V91","V100","Directed",0
"V91","V101","Directed",0
"V91","V102","Directed",0
"V91","V103","Directed",0
"V91","V104","Directed",0
"V91","V105","Directed",0
"V91","V106","Directed",0
"V92","V93","Directed",0
"V92","V94","Directed",0
"V92","V95","Directed",0
"V92","V96","Directed",0
"V92","V97","Directed",0
"V92","V98","Directed",0
"V92","V99","Directed",0
"V92","V100","Directed",0
"V92","V101","Directed",0
"V92","V102","Directed",0
"V92","V103","Directed",0
"V92","V104","Directed",0
"V92","V105","Directed",0
"V92","V106","Directed",0
"V93","V94","Directed",0
"V93","V95","Directed",0
"V93","V96","Directed",0
"V93","V97","Directed",0
"V93","V98","Directed",0
"V93","V99","Directed",0
"V93","V100","Directed",0
"V93","V101","Directed",0
"V93","V102","Directed",0
"V93","V103","Directed",0
"V93","V104","Directed",0
"V93","V105","Directed",0
"V93","V106","Directed",0
"V94","V95","Directed",0
"V94","V96","Directed",0
"V94","V97","Directed",0
"V94","V98","Directed",0
"V94","V99","Directed",0
"V94","V100","Directed",0
"V94","V101","Directed",0
"V94","V102","Directed",0
"V94","V103","Directed",0
"V94","V104","Directed",0
"V94","V105","Directed",0
"V94","V106","Directed",0
"V95","V96","Directed",0
"V95","V97","Directed",0
"V95","V98","Directed",0
"V95","V99","Directed",0
"V95","V100","Directed",0
"V95","V101","Directed",0
"V95","V102","Directed",0
"V95","V103","Directed",0
"V95","V104","Directed",0
"V95","V105","Directed",0
"V95","V106","Directed",0
"V96","V97","Directed",0
"V96","V98","Directed",0
"V96","V99","Directed",0
"V96","V100","Directed",0
"V96","V101","Directed",0
"V96","V102","Directed",0
"V96","V103","Directed",0
"V96","V104","Directed",0
"V96","V105","Directed",0
"V96","V106","Directed",0
"V97","V98","Directed",0
"V97","V99","Directed",0
"V97","V100","Directed",0
"V97","V101","Directed",0
"V97","V102","Directed",0
"V97","V103","Directed",0
"V97","V104","Directed",0
"V97","V105","Directed",0.231740072
"V97","V106","Directed",0
"V98","V99","Directed",0
"V98","V100","Directed",0
"V98","V101","Directed",0
"V98","V102","Directed",0
"V98","V103","Directed",0
"V98","V104","Directed",0
"V98","V105","Directed",0
"V98","V106","Directed",0
"V99","V100","Directed",0.514431655
"V99","V101","Directed",0
"V99","V102","Directed",0
"V99","V103","Directed",0
"V99","V104","Directed",0
"V99","V105","Directed",0
"V99","V106","Directed",0
"V100","V101","Directed",0
"V100","V102","Directed",0
"V100","V103","Directed",0
"V100","V104","Directed",0
"V100","V105","Directed",0
"V100","V106","Directed",0
"V101","V102","Directed",0.165133566
"V101","V103","Directed",0.475986153
"V101","V104","Directed",0
"V101","V105","Directed",0
"V101","V106","Directed",0
"V102","V103","Directed",0.17419301
"V102","V104","Directed",0
"V102","V105","Directed",0
"V102","V106","Directed",0
"V103","V104","Directed",0
"V103","V105","Directed",0
"V103","V106","Directed",0
"V104","V105","Directed",0
"V104","V106","Directed",0
"V105","V106","Directed",0
